src_bytes,dst_bytes,logged_in,is_guest_login,is_host_login,dst_host_count,class
1032,0,0,0,0,255,anomaly
991,330,1,0,0,201,normal
0,0,0,0,0,255,anomaly
46,46,0,0,0,255,normal
709,331,1,0,0,84,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
813,327,1,0,0,126,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
233,540,1,0,0,204,normal
1032,0,0,0,0,216,anomaly
520,0,0,0,0,44,anomaly
0,0,0,0,0,255,anomaly
192,22691,1,0,0,90,normal
0,0,0,0,0,255,anomaly
201,0,1,0,0,94,normal
8,0,0,0,0,2,anomaly
216,2531,1,0,0,105,normal
226,1344,1,0,0,255,normal
0,0,0,0,0,255,anomaly
54540,8314,1,0,0,255,anomaly
0,0,0,0,0,255,anomaly
202,324,1,0,0,154,normal
882,338,1,0,0,157,normal
0,0,0,0,0,255,anomaly
12286,0,0,0,0,54,normal
325,673,1,0,0,255,normal
1139,0,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
216,294,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,195,anomaly
196,391,1,0,0,1,normal
317,295,1,0,0,239,normal
0,0,0,0,0,8,normal
183,0,0,0,0,255,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
28,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
10073,0,0,0,0,155,normal
331,1252,1,0,0,23,normal
0,0,0,0,0,186,anomaly
289,4894,1,0,0,222,normal
175337,0,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
310,238,1,0,0,90,normal
0,0,0,0,0,255,anomaly
1879,330,1,0,0,255,normal
13239,0,0,0,0,206,normal
33,0,0,0,0,255,normal
0,0,0,0,0,255,anomaly
339,993,1,0,0,255,normal
46,133,0,0,0,122,normal
341,1072,1,1,0,255,normal
301,2507,1,0,0,93,normal
1032,0,0,0,0,255,anomaly
45,137,0,0,0,246,normal
0,0,0,0,0,255,anomaly
1061,3081,1,1,0,255,normal
0,0,0,0,0,139,anomaly
155,1009,1,0,0,2,normal
42,42,0,0,0,255,normal
0,0,0,0,0,255,anomaly
353,1484,1,0,0,255,normal
196,2719,1,0,0,146,normal
0,0,0,0,0,255,anomaly
216,16904,1,0,0,72,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,165,anomaly
2766,476,1,0,0,255,normal
383,0,0,0,0,85,normal
1032,0,0,0,0,255,anomaly
0,0,0,0,0,169,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,33,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
35,130,1,0,0,47,normal
298,1709,1,0,0,24,normal
317,1484,1,0,0,96,normal
354,361,1,0,0,255,normal
3862,17237,1,0,0,255,normal
0,0,0,0,0,12,normal
293,1113,1,0,0,192,normal
0,0,0,0,0,255,anomaly
316,1078,1,0,0,77,normal
105,145,0,0,0,14,normal
317,634,1,0,0,8,normal
242,6757,1,0,0,255,normal
229,2239,1,0,0,255,normal
1,0,0,0,0,255,anomaly
352,1315,1,0,0,255,normal
0,0,0,0,0,255,anomaly
6,109,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
319,6489,1,0,0,12,normal
245,0,1,0,0,8,normal
0,0,0,0,0,255,anomaly
355,833,1,0,0,22,normal
0,0,0,0,0,255,anomaly
3051,0,1,0,0,54,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
215,955,1,0,0,181,normal
0,0,0,0,0,255,anomaly
1441,387,1,0,0,78,normal
240,493,1,0,0,29,normal
44,70,0,0,0,255,normal
0,0,0,0,0,214,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
353,7659,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
234,3918,1,0,0,94,normal
335,6956,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
209,440,1,0,0,49,normal
0,0,0,0,0,255,anomaly
7940,0,0,0,0,84,normal
0,0,0,0,0,199,anomaly
78,0,0,0,0,255,normal
0,0,0,0,0,255,anomaly
333,1301,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
215,0,0,0,0,95,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,15,normal
350,1378,1,0,0,131,normal
316,292,1,0,0,217,normal
0,0,0,0,0,255,anomaly
45,76,0,0,0,255,normal
0,0,0,0,0,255,anomaly
317,4103,1,0,0,14,normal
48,48,0,0,0,255,normal
46,46,0,0,0,51,normal
362,7962,1,0,0,255,normal
287,471,1,0,0,47,normal
1006,3081,1,1,0,14,normal
359,283,1,0,0,255,normal
286,616,1,0,0,12,normal
270,4111,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,61,normal
1032,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
166,1992,1,0,0,4,normal
0,0,0,0,0,255,anomaly
334,1592,1,0,0,129,normal
0,0,0,0,0,255,anomaly
311,16025,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
33,95,0,0,0,255,normal
168,10388,1,0,0,1,normal
211,1417,1,0,0,46,normal
285,720,1,0,0,255,normal
4892,0,0,0,0,86,normal
0,0,0,0,0,255,anomaly
313,29623,1,0,0,2,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
286,21900,1,0,0,255,normal
185,8188,1,0,0,11,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
58,222,1,0,0,128,normal
0,0,0,0,0,255,anomaly
309,7263,1,0,0,133,normal
46,46,0,0,0,255,normal
44,129,0,0,0,255,normal
678,478,1,0,0,255,normal
308,6452,1,0,0,32,normal
211,2333,1,0,0,27,normal
284,64787,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
33,88,0,0,0,95,normal
0,0,0,0,0,255,anomaly
12,0,1,0,0,144,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,normal
0,0,0,0,0,8,normal
1991,368,1,0,0,90,normal
288,1308,1,0,0,13,normal
654,337,1,0,0,42,normal
306,6015,1,0,0,10,normal
184,1619,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
0,0,0,0,0,233,anomaly
614,338,1,0,0,255,normal
0,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1248,2451,1,1,0,255,anomaly
283,29165,1,0,0,15,normal
193,7355,1,0,0,32,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
229,1070,1,0,0,7,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1689,324,1,0,0,39,normal
227,2139,1,0,0,75,normal
0,0,0,0,0,255,anomaly
287,261,1,0,0,8,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
262,529,1,0,0,82,normal
0,0,0,0,0,255,anomaly
254,3544,1,0,0,255,normal
338,327,1,0,0,123,normal
145,105,0,0,0,255,normal
0,0,0,0,0,255,anomaly
187,15157,1,0,0,4,normal
334,0,1,0,0,8,anomaly
789,334,1,0,0,97,normal
144,9569,1,0,0,55,normal
243,1607,1,0,0,137,normal
1427,434,1,0,0,255,normal
0,0,0,0,0,13,normal
0,0,0,0,0,255,anomaly
286,810,1,0,0,255,normal
8,0,0,0,0,2,anomaly
147,0,0,0,0,255,normal
305,4978,1,0,0,107,normal
0,0,0,0,0,255,anomaly
227,2507,1,0,0,255,normal
236,18275,1,0,0,255,normal
54540,8314,1,0,0,32,anomaly
45,128,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
304,420,1,0,0,255,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,198,anomaly
0,0,0,0,0,255,anomaly
215,1796,1,0,0,15,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
325,2109,1,0,0,17,normal
207,5593,1,0,0,109,normal
0,0,0,0,0,255,anomaly
308,2241,1,0,0,33,normal
302,3233,1,0,0,255,normal
300,2239,1,0,0,255,normal
0,0,0,0,0,255,anomaly
146,19994,1,0,0,10,normal
1066,481,1,0,0,255,normal
43,74,0,0,0,255,normal
1,0,0,0,0,255,anomaly
54540,8314,1,0,0,134,anomaly
45,45,0,0,0,255,normal
192,0,1,0,0,27,normal
334,0,1,0,0,3,anomaly
230,1374,1,0,0,255,normal
253,405,1,0,0,9,normal
14052,0,1,0,0,78,normal
299,1075,1,0,0,255,normal
44,80,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
183,0,0,0,0,255,normal
33,0,0,0,0,114,normal
0,0,0,0,0,169,anomaly
291,2669,1,0,0,255,normal
42,42,0,0,0,255,normal
44,72,0,0,0,255,normal
0,0,0,0,0,255,anomaly
45,130,0,0,0,113,normal
0,0,0,0,0,255,anomaly
864,280,1,0,0,164,normal
207,512,1,0,0,64,normal
0,0,0,0,0,255,anomaly
390,12604,1,0,0,98,normal
148,22265,1,0,0,255,normal
520,0,0,0,0,255,anomaly
1032,0,0,0,0,255,anomaly
237,18604,1,0,0,255,normal
197,8346,1,0,0,4,normal
0,0,0,0,0,38,anomaly
8,0,0,0,0,1,anomaly
358,388,1,0,0,1,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
42,42,0,0,0,255,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,3,normal
337,398,1,0,0,255,normal
7321,0,0,0,0,187,normal
231,766,1,1,0,137,normal
1,0,0,0,0,255,anomaly
363,7956,1,0,0,255,normal
207,3009,1,0,0,2,normal
43,131,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
42,42,0,0,0,255,normal
1533,360,1,0,0,170,normal
1224,2451,1,1,0,222,anomaly
0,0,0,0,0,255,anomaly
307,5381,1,0,0,106,normal
0,0,0,0,0,255,anomaly
206,296,1,0,0,136,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,32,normal
7,363,0,0,0,180,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
105,105,0,0,0,255,normal
45,135,0,0,0,249,normal
305,1380,1,0,0,255,normal
0,0,0,0,0,255,anomaly
254,6760,1,0,0,168,normal
147,105,0,0,0,255,normal
8,141,0,0,0,208,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
0,0,0,0,0,79,anomaly
330,5941,1,0,0,7,normal
308,553,1,0,0,2,normal
0,0,0,0,0,242,anomaly
0,0,0,0,0,255,anomaly
47,100,0,0,0,83,normal
290,2860,1,0,0,14,normal
0,0,0,0,0,255,anomaly
42,42,0,0,0,255,normal
54540,8314,1,0,0,24,anomaly
202,960,1,0,0,13,normal
287,439,1,0,0,103,normal
279,3731,1,0,0,220,normal
330,837,1,0,0,255,normal
81,1226,1,0,0,47,normal
0,0,0,0,0,255,anomaly
319,7333,1,0,0,64,normal
516,4,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,43,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
20492,15564,1,0,0,7,normal
46,84,0,0,0,255,normal
0,0,0,0,0,255,anomaly
2805,335,1,0,0,255,normal
226,4512,1,0,0,18,normal
12,0,0,0,0,55,normal
1222,2449,1,1,0,255,anomaly
54540,8314,1,0,0,100,anomaly
1189,412,1,0,0,24,normal
282,3200,1,0,0,255,normal
145,105,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
30,0,0,0,0,208,normal
289,8891,1,0,0,255,normal
0,0,0,0,0,255,anomaly
246,707,1,0,0,56,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
898,331,1,0,0,114,normal
0,0,0,0,0,96,normal
213,998,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
44,70,0,0,0,255,normal
105,0,0,0,0,216,normal
105,145,0,0,0,255,normal
192,0,1,0,0,62,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
75,919,1,0,0,65,normal
0,0,0,0,0,232,anomaly
0,0,0,0,0,255,anomaly
336,1656,1,0,0,118,normal
0,0,0,0,0,3,normal
224,458,1,0,0,8,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
302,3909,1,0,0,2,normal
314,16806,1,0,0,1,normal
0,0,0,0,0,255,anomaly
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
181,5830,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
46,138,0,0,0,255,normal
334,3751,1,0,0,21,normal
241,443,1,0,0,255,normal
91,0,0,0,0,197,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
214,1650,1,0,0,90,normal
0,0,0,0,0,255,anomaly
45,70,0,0,0,255,normal
0,0,0,0,0,11,normal
145,532,1,0,0,3,normal
45,45,0,0,0,255,normal
173,11889,1,0,0,213,normal
1616,501,1,0,0,255,normal
102,0,0,0,0,27,normal
293,1293,1,0,0,135,normal
0,0,0,0,0,255,anomaly
44,135,0,0,0,255,normal
0,0,0,0,0,44,normal
268,10333,1,0,0,12,normal
0,0,0,0,0,255,anomaly
283,1637,1,0,0,255,normal
0,0,0,0,0,8,normal
1400,330,1,0,0,121,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,14,anomaly
45,137,0,0,0,255,normal
516,4,0,0,0,255,normal
293,1193,1,0,0,124,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
212,5383,1,0,0,6,normal
0,0,0,0,0,4,normal
0,0,0,0,0,255,anomaly
197,1463,1,0,0,66,normal
1,0,0,0,0,255,anomaly
520,0,0,0,0,118,anomaly
8,0,0,0,0,1,anomaly
147,105,0,0,0,255,normal
330,930,1,0,0,255,normal
0,0,0,0,0,255,anomaly
383,0,1,0,0,255,normal
0,0,0,0,0,255,anomaly
240,381,1,0,0,14,normal
1560,4152,1,1,0,64,normal
340,388,1,0,0,255,normal
235,4097,1,0,0,255,normal
229,4900,1,0,0,22,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
44,70,0,0,0,255,normal
0,0,0,0,0,255,anomaly
12,0,1,0,0,255,normal
339,11763,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
854,366,1,0,0,33,normal
352,13336,1,0,0,133,normal
421,38780,1,0,0,53,normal
0,0,0,0,0,35,normal
302,4743,1,0,0,12,normal
0,0,0,0,0,255,anomaly
1,1,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
45,132,0,0,0,255,normal
282,7104,1,0,0,29,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
8,0,0,0,0,1,anomaly
46,46,0,0,0,255,normal
0,0,0,0,0,255,anomaly
305,1496,1,0,0,3,normal
0,0,0,0,0,255,anomaly
318,1342,1,0,0,255,normal
0,0,0,0,0,230,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,16,anomaly
330,1321,1,0,0,6,normal
0,0,0,0,0,255,anomaly
43,75,0,0,0,255,normal
30,0,0,0,0,205,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
46,77,0,0,0,94,normal
43,69,0,0,0,255,normal
0,0,0,0,0,255,anomaly
28,0,0,0,0,255,anomaly
335,1579,1,0,0,255,normal
204,260,1,0,0,16,normal
0,0,0,0,0,255,anomaly
30,0,0,0,0,255,normal
0,0,0,0,0,255,anomaly
292,1254,1,0,0,255,normal
225,370,1,0,0,132,normal
0,0,0,0,0,255,anomaly
217,6329,1,0,0,255,normal
0,0,0,0,0,255,normal
33,0,0,0,0,222,normal
805,328,1,0,0,227,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
211,22075,1,0,0,2,normal
225,453,1,0,0,255,normal
1429,364,1,0,0,111,normal
33,0,0,0,0,43,normal
0,0,0,0,0,255,anomaly
146,105,0,0,0,40,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
229,770,1,0,0,18,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
42,132,0,0,0,96,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
43,74,0,0,0,255,normal
0,0,0,0,0,40,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
150,13042,1,0,0,255,normal
24,24,0,0,0,255,normal
326,2235,1,0,0,3,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
199,3039,1,0,0,76,normal
309,7732,1,0,0,11,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
145,105,0,0,0,255,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,9,normal
0,0,0,0,0,255,anomaly
302,572,1,0,0,3,normal
0,0,0,0,0,255,anomaly
305,3248,1,0,0,255,normal
0,5150772,0,0,0,9,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
2181,330,1,0,0,11,normal
222,4945,1,0,0,19,normal
0,0,0,0,0,255,anomaly
202,1382,1,0,0,15,normal
13549,1858,1,0,0,85,normal
0,0,0,0,0,122,anomaly
1,0,0,0,0,255,anomaly
331,1271,1,0,0,91,normal
0,0,0,0,0,255,anomaly
332,1167,1,0,0,182,normal
304,2824,1,0,0,97,normal
0,0,0,0,0,255,anomaly
774,332,1,0,0,83,normal
1035,388,1,0,0,255,normal
332,6356,1,0,0,255,normal
219,1683,1,0,0,15,normal
0,0,0,0,0,255,anomaly
262,283,1,0,0,255,normal
41,70,0,0,0,255,normal
290,2194,1,0,0,4,normal
196,383,1,0,0,24,normal
0,0,0,0,0,48,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1879,323,1,0,0,17,normal
201,8528,1,0,0,10,normal
8,0,0,0,0,2,anomaly
852,0,1,0,0,249,normal
0,0,0,0,0,255,anomaly
68,43,0,0,0,255,normal
0,0,0,0,0,255,anomaly
105,146,0,0,0,2,normal
42,42,0,0,0,255,normal
852,0,1,0,0,255,normal
0,0,0,0,0,3,normal
232,2239,1,0,0,255,normal
0,0,0,0,0,255,anomaly
54540,8314,1,0,0,1,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,58,anomaly
317,2226,1,0,0,5,normal
38,130,1,0,0,58,normal
238,289,1,0,0,255,normal
1032,0,0,0,0,119,anomaly
0,0,0,0,0,255,anomaly
333,609,1,0,0,107,normal
238,397,1,0,0,255,normal
208,22260,1,0,0,255,normal
317,856,1,0,0,220,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
254,386,1,0,0,255,normal
310,640,1,0,0,87,normal
8,0,0,0,0,2,anomaly
42,42,0,0,0,72,normal
0,0,0,0,0,20,normal
1032,0,0,0,0,255,anomaly
648,330,1,0,0,139,normal
0,0,0,0,0,255,anomaly
254,1419,1,0,0,94,normal
352,788,1,0,0,255,normal
28,0,0,0,0,255,anomaly
329,12047,1,0,0,4,normal
282,38435,1,0,0,14,normal
2119,332,1,0,0,8,normal
0,0,0,0,0,255,anomaly
214,480,1,0,0,9,normal
0,0,0,0,0,255,anomaly
1573,404,1,0,0,6,normal
567,0,1,0,0,8,normal
45,77,0,0,0,255,normal
266,7570,1,0,0,4,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
300,26466,1,0,0,124,normal
0,0,0,0,0,255,anomaly
126,44,0,0,0,140,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
43,43,0,0,0,255,normal
2194619,0,0,0,0,68,normal
218,632,1,0,0,57,normal
314,455,1,0,0,255,normal
0,0,0,0,0,255,anomaly
216,709,1,0,0,136,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
245,0,1,0,0,170,normal
210,255,1,0,0,255,normal
1762,331,1,0,0,30,normal
0,0,0,0,0,31,normal
183,0,0,0,0,255,normal
40,40,0,0,0,255,normal
8,0,0,0,0,2,anomaly
1032,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
363,345,1,0,0,197,normal
0,0,0,0,0,255,anomaly
225,770,1,0,0,255,normal
0,0,0,0,0,255,anomaly
210,279,1,0,0,202,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
228,6068,1,0,0,76,normal
641,0,0,0,0,49,normal
46,46,0,0,0,202,normal
210,806,1,0,0,7,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
311,2271,1,0,0,15,normal
0,0,0,0,0,255,anomaly
211,861,1,0,0,151,normal
602,333,1,0,0,4,normal
300,937,1,0,0,6,normal
205,1900,1,0,0,27,normal
0,0,0,0,0,255,anomaly
44,132,0,0,0,255,normal
0,0,0,0,0,116,anomaly
0,0,0,0,0,31,normal
184,24043,1,0,0,255,normal
0,0,0,0,0,255,anomaly
46,83,0,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
323,2592,1,0,0,255,normal
0,0,0,0,0,255,anomaly
4892,0,0,0,0,156,normal
0,0,0,0,0,132,anomaly
1480,0,0,0,0,255,anomaly
42,42,0,0,0,255,normal
1032,0,0,0,0,255,anomaly
0,0,0,0,0,209,anomaly
0,0,0,0,0,199,anomaly
266,2424,1,0,0,255,normal
264,2825,1,0,0,100,normal
840,336,1,0,0,21,normal
184,1650,1,0,0,255,normal
307,7712,1,0,0,8,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,15,1,0,0,3,anomaly
212,312,1,0,0,255,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,61,anomaly
43,75,0,0,0,255,normal
0,0,0,0,0,23,normal
516,4,0,0,0,136,normal
0,0,0,0,0,255,anomaly
373,1575,1,0,0,72,normal
207,10679,1,0,0,12,normal
284,148,1,0,0,20,normal
228,1712,1,0,0,22,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
18,0,0,0,0,1,anomaly
71,0,0,0,0,98,normal
8,0,0,0,0,2,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
145,105,0,0,0,114,normal
33,0,0,0,0,213,normal
8,0,0,0,0,2,anomaly
220,18912,1,0,0,30,normal
209,0,0,0,0,6,normal
0,0,0,0,0,255,anomaly
54540,8314,1,0,0,69,anomaly
337,1084,1,0,0,7,normal
0,0,0,0,0,238,normal
225,703,1,0,0,211,normal
1032,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1032,0,0,0,0,218,anomaly
147,105,0,0,0,255,normal
1559,2855,1,0,0,2,anomaly
284,941,1,0,0,106,normal
1032,0,0,0,0,224,anomaly
0,0,0,0,0,255,anomaly
219,336,1,0,0,117,normal
9,593,0,0,0,178,normal
0,0,0,0,0,255,anomaly
243,1493,1,0,0,255,normal
236,769,1,1,0,21,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
147,105,0,0,0,255,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,51,anomaly
0,0,0,0,0,255,anomaly
334,4158,1,0,0,188,normal
0,0,0,0,0,3,normal
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
258,7333,1,0,0,255,normal
208,1337,1,0,0,255,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
520,0,0,0,0,255,anomaly
1093,333,1,0,0,162,normal
28,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
780,1593580,1,0,0,179,normal
36,0,0,0,0,26,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
1645,332,1,0,0,113,normal
309,4200,1,0,0,18,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
59,0,1,0,0,87,normal
0,0,0,0,0,56,anomaly
8,0,0,0,0,2,anomaly
373,2289,1,0,0,28,normal
0,0,0,0,0,255,anomaly
231,4593,1,0,0,15,normal
360,791,1,0,0,250,normal
311,2617,1,0,0,11,normal
308,944,1,0,0,139,normal
208,2810,1,0,0,64,normal
337,664,1,0,0,255,normal
207,0,0,0,0,102,anomaly
221,37127,1,0,0,16,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,4,normal
48,48,0,0,0,255,normal
0,0,0,0,0,255,anomaly
339,14468,1,0,0,255,normal
1342,0,1,0,0,193,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
322,3327,1,0,0,19,normal
283,2238,1,0,0,36,normal
0,0,0,0,0,255,anomaly
221,3185,1,0,0,4,normal
18,0,0,0,0,1,anomaly
1032,0,0,0,0,255,anomaly
159,9533,1,0,0,95,normal
268,1335,1,0,0,255,normal
0,0,0,0,0,240,normal
0,0,0,0,0,255,anomaly
1153,0,1,0,0,104,normal
0,0,0,0,0,255,anomaly
124,11095,1,0,0,75,normal
0,0,0,0,0,14,normal
0,0,0,0,0,255,anomaly
1,0,0,0,0,255,anomaly
262,873,1,0,0,8,normal
237,597,1,0,0,8,normal
45,45,0,0,0,255,normal
306,560,1,0,0,106,normal
44,44,0,0,0,255,normal
656,330,1,0,0,77,normal
0,0,0,0,0,255,anomaly
228,1247,1,0,0,255,normal
0,0,0,0,0,255,anomaly
35,35,0,0,0,255,normal
202,4412,1,0,0,5,normal
318,1401,1,0,0,79,normal
1452,337,1,0,0,141,normal
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
0,0,0,0,0,255,anomaly
318,3767,1,0,0,81,normal
44,133,0,0,0,250,normal
8,0,0,0,0,1,anomaly
216,25078,1,0,0,9,normal
0,0,0,0,0,255,anomaly
28,0,0,0,0,255,anomaly
45,45,0,0,0,255,normal
2108,331,1,0,0,196,normal
46,84,0,0,0,255,normal
656,331,1,0,0,110,normal
